attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,workload_label,request_wall_seconds,selected_model_size,model_decision_source,memory_required,memory_decision_source,actual_final_generator,all_generator_calls,backend_generation_calls,requested_generation_calls,backend_classifier_calls,generation_tokens_known_calls,generation_output_tokens_all_calls,final_generation_output_tokens,classifier_output_tokens,all_backend_output_tokens,final_generator_gpu_allocation_fraction,residency_before,residency_after,residency_condition,previous_generator,following_turn_of_condition,return_to_small,after_small_return,first_backend_caller,application_answer_constraint,literal_speech_schema_constrained,generation_policy,fallback_from_model,quality_label,correct,all_backend_load_duration_seconds,all_backend_prompt_eval_duration_seconds,all_backend_eval_duration_seconds,all_backend_total_duration_seconds,generation_backend_load_duration_seconds,generation_backend_prompt_eval_duration_seconds,generation_backend_eval_duration_seconds,generation_backend_total_duration_seconds,classifier_backend_load_duration_seconds,classifier_backend_prompt_eval_duration_seconds,classifier_backend_eval_duration_seconds,classifier_backend_total_duration_seconds,exclusive_unaccounted_seconds,exclusive_other_instrumented_seconds,exclusive_deterministic_routing_and_bookkeeping_seconds,exclusive_answer_generation_seconds,exclusive_eviction_seconds,exclusive_residency_audit_seconds,exclusive_validation_seconds,exclusive_memory_classifier_seconds,exclusive_retrieval_seconds
ro_dddd_3_r1_replay,ro_dddd_3,DDDD,replay,1,ro_dddd_3_t4,4,error,D,25.451774252,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.001700967,0.513929,24.491891,25.06988152,0.001700967,0.513929,24.491891,25.06988152,0,0,0,0,0.004334085,0.032408397,0.015898768,25.312087501,,0.00789103,0.009929093,,0.069225378
ro_dddd_3_r2_adaptive,ro_dddd_3,DDDD,adaptive,2,ro_dddd_3_t1,1,ok,D,28.622106485,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.6384910054646055,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,incorrect,False,22.378871274,0.731966,5.140857,28.274077177,22.378871274,0.731966,5.140857,28.274077177,0,0,0,0,0.007791319,0.045557663,0.04606079,28.37230315,0.022883637,0.010367689,0.019482107,,0.09766013
ro_dddd_3_r2_adaptive,ro_dddd_3,DDDD,adaptive,2,ro_dddd_3_t2,2,ok,D,7.057674495,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.002142591,0.521506999,6.247629,6.786415496,0.002142591,0.521506999,6.247629,6.786415496,0,0,0,0,0.00420089,0.037949448,0.031311141,6.880695715,,0.007124282,0.012195994,,0.084197025
ro_dddd_3_r2_adaptive,ro_dddd_3,DDDD,adaptive,2,ro_dddd_3_t3,3,ok,D,5.964291148,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,74,74,0,74,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002797659,0.378348,5.327197,5.722806047,0.002797659,0.378348,5.327197,5.722806047,0,0,0,0,0.004670286,0.038629765,0.022956947,5.804009432,,0.007191549,0.012356384,,0.074476785
ro_dddd_3_r2_adaptive,ro_dddd_3,DDDD,adaptive,2,ro_dddd_3_t4,4,error,D,6.923075981,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.00205273,0.288848,6.307371,6.670002219,0.00205273,0.288848,6.307371,6.670002219,0,0,0,0,0.004344607,0.031066134,0.022353849,6.754798783,,0.008813156,0.012928824,,0.088770628
ro_dddd_3_r2_large,ro_dddd_3,DDDD,large,2,ro_dddd_3_t1,1,ok,D,30.087822701,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.6384910054646055,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,incorrect,False,22.448453901,0.716182,6.536268,29.719791763,22.448453901,0.716182,6.536268,29.719791763,0,0,0,0,0.004797173,0.047160636,0.022031257,29.825486434,,0.00692242,0.022701523,,0.158723258
ro_dddd_3_r2_large,ro_dddd_3,DDDD,large,2,ro_dddd_3_t2,2,ok,D,10.851058058,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.00235905,0.412376,10.107913,10.541001862,0.00235905,0.412376,10.107913,10.541001862,0,0,0,0,0.01195378,0.054370483,0.02385015,10.638294542,,0.014921335,0.021594208,,0.08607356
ro_dddd_3_r2_large,ro_dddd_3,DDDD,large,2,ro_dddd_3_t3,3,ok,D,9.070312537,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,74,74,0,74,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,fixed_generator,,complete,True,0.002819581,0.416771,8.299323,8.736419715,0.002819581,0.416771,8.299323,8.736419715,0,0,0,0,0.006353081,0.072493687,0.034864654,8.845128865,,0.009095828,0.020982724,,0.081393698
ro_dddd_3_r2_large,ro_dddd_3,DDDD,large,2,ro_dddd_3_t4,4,error,D,10.325275942,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.002484302,0.362763,9.635585,10.082286117,0.002484302,0.362763,9.635585,10.082286117,0,0,0,0,0.004906585,0.033351368,0.014315324,10.163844232,,0.006911026,0.009755345,,0.092192062
ro_dddd_3_r2_replay,ro_dddd_3,DDDD,replay,2,ro_dddd_3_t1,1,error,D,28.357208172,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,65,65,0,65,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,22.340830368,0.768053,4.949197,28.078214116,22.340830368,0.768053,4.949197,28.078214116,0,0,0,0,0.005252228,0.031919093,0.013528399,28.184198591,0.035153826,0.00776341,,,0.079392625
ro_dddd_3_r2_replay,ro_dddd_3,DDDD,replay,2,ro_dddd_3_t2,2,ok,D,6.186893143,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.002074747,0.361858,5.51544,5.893112683,0.002074747,0.361858,5.51544,5.893112683,0,0,0,0,0.004909686,0.038326374,0.015577704,5.98570517,0.020149166,0.007296702,0.018369153,,0.096559188
ro_dddd_3_r2_replay,ro_dddd_3,DDDD,replay,2,ro_dddd_3_t3,3,ok,D,5.970295727,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,74,74,0,74,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002036473,0.343004,5.372017,5.73384683,0.002036473,0.343004,5.372017,5.73384683,0,0,0,0,0.005256485,0.043320545,0.017852554,5.813771401,,0.007007281,0.012940307,,0.070147154
ro_dddd_3_r2_replay,ro_dddd_3,DDDD,replay,2,ro_dddd_3_t4,4,error,D,9.383950248,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,114,114,0,114,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.002890142,0.444209,8.612102,9.133242593,0.002890142,0.444209,8.612102,9.133242593,0,0,0,0,0.004248409,0.034491294,0.014142568,9.222747963,,0.0073536,0.012815758,,0.088150656
ro_dddd_3_r2_small,ro_dddd_3,DDDD,small,2,ro_dddd_3_t1,1,ok,D,10.850992576,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,65,65,0,65,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,partial,False,8.805873198,0.347307,1.397725,10.571033022,8.805873198,0.347307,1.397725,10.571033022,0,0,0,0,0.005082239,0.045998467,0.021847743,10.664162102,,0.005860257,0.019237196,,0.088804572
ro_dddd_3_r2_small,ro_dddd_3,DDDD,small,2,ro_dddd_3_t2,2,ok,D,1.928307312,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,75,75,0,75,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.002566768,0.080819,1.57467,1.671447152,0.002566768,0.080819,1.57467,1.671447152,0,0,0,0,0.004307164,0.032955941,0.021380298,1.754935998,,0.009987958,0.017494687,,0.087245266
ro_dddd_3_r2_small,ro_dddd_3,DDDD,small,2,ro_dddd_3_t3,3,ok,D,2.621560372,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,105,105,0,105,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,incorrect,False,0.002003,0.099643,2.270813,2.38574664,0.002003,0.099643,2.270813,2.38574664,0,0,0,0,0.004015633,0.036727531,0.014112107,2.464197952,,0.00866902,0.019812292,,0.074025837
ro_dddd_3_r2_small,ro_dddd_3,DDDD,small,2,ro_dddd_3_t4,4,ok,D,2.348917764,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,91,91,0,91,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,partial,False,0.00264626,0.08973,1.944631,2.098347135,0.00264626,0.08973,1.944631,2.098347135,0,0,0,0,0.004293083,0.037351557,0.015381251,2.176752491,,0.011988493,0.025971058,,0.077179831
ro_dddd_3_r3_adaptive,ro_dddd_3,DDDD,adaptive,3,ro_dddd_3_t1,1,ok,D,32.521828779,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.6384910054646055,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,incorrect,False,24.057297526,0.787637,7.300946,32.163921853,24.057297526,0.787637,7.300946,32.163921853,0,0,0,0,0.004244164,0.038150034,0.029079482,32.254634703,0.026501244,0.00844211,0.016026767,,0.144750275
ro_dddd_3_r3_adaptive,ro_dddd_3,DDDD,adaptive,3,ro_dddd_3_t2,2,ok,D,17.46412871,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.0017962,0.300354,16.595621,16.911907918,0.0017962,0.300354,16.595621,16.911907918,0,0,0,0,0.005462802,0.038052277,0.028110562,17.207958392,,0.094211825,0.014410471,,0.075922381
ro_dddd_3_r3_adaptive,ro_dddd_3,DDDD,adaptive,3,ro_dddd_3_t3,3,ok,D,17.763933876,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,74,74,0,74,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002094876,0.372386,17.127438999,17.514536611,0.002094876,0.372386,17.127438999,17.514536611,0,0,0,0,0.004361132,0.038782763,0.026847937,17.598320175,,0.008070862,0.010533732,,0.077017275
ro_dddd_3_r3_adaptive,ro_dddd_3,DDDD,adaptive,3,ro_dddd_3_t4,4,error,D,16.751544312,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.002204601,0.322146,16.110187,16.497059965,0.002204601,0.322146,16.110187,16.497059965,0,0,0,0,0.004675059,0.034358681,0.023929067,16.582959965,,0.009160207,0.011513034,,0.084948299
ro_dddd_3_r3_large,ro_dddd_3,DDDD,large,3,ro_dddd_3_t1,1,error,D,31.607429365,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,65,65,0,65,0.6145400071099308,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,,False,,,technical_failure,False,22.603362491,0.966728,7.803806,31.390040647,22.603362491,0.966728,7.803806,31.390040647,0,0,0,0,0.004682416,0.036344883,0.016774922,31.462392179,,0.007122941,,,0.080112024
ro_dddd_3_r3_large,ro_dddd_3,DDDD,large,3,ro_dddd_3_t2,2,ok,D,7.606193181,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.002770696,0.359843,6.979454,7.360303094,0.002770696,0.359843,6.979454,7.360303094,0,0,0,0,0.006832056,0.037482168,0.024764363,7.435504618,,0.007168718,0.016464798,,0.07797646
ro_dddd_3_r3_large,ro_dddd_3,DDDD,large,3,ro_dddd_3_t3,3,ok,D,17.175030615,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,107,107,0,107,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,fixed_generator,,incorrect,False,0.002087139,0.446123,16.492545999,16.95338114,0.002087139,0.446123,16.492545999,16.95338114,0,0,0,0,0.004724557,0.034174763,0.015574072,17.031940061,,0.008076446,0.012503667,,0.068037049
ro_dddd_3_r3_large,ro_dddd_3,DDDD,large,3,ro_dddd_3_t4,4,error,D,23.633241911,large,fixed_generator,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6145400071099308,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.002062927,0.433043,22.87532,23.378346921,0.002062927,0.433043,22.87532,23.378346921,0,0,0,0,0.004497234,0.035403917,0.013807668,23.468878728,,0.007670299,0.011962993,,0.091021072
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t1,1,ok,D,33.640532477,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,62,62,0,62,0.6384910054646055,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,incorrect,False,23.741931615,0.88397,8.709692,33.355369502,23.741931615,0.88397,8.709692,33.355369502,0,0,0,0,0.004657211,0.042220491,0.013242668,33.440026291,0.020477773,0.007816055,0.026367872,,0.085724116
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t2,2,ok,D,9.158493096,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,75,75,0,75,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,complete,True,0.001935774,0.337039,8.583326999,8.93672474,0.001935774,0.337039,8.583326999,8.93672474,0,0,0,0,0.004435457,0.032228299,0.014476526,9.005798306,,0.006973796,0.015169545,,0.079411167
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t3,3,ok,D,10.03288555,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,74,74,0,74,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,complete,True,0.002689281,0.379007,9.391848,9.78986061,0.002689281,0.379007,9.391848,9.78986061,0,0,0,0,0.004445099,0.043307437,0.015096937,9.8652258,,0.006701713,0.012255776,,0.085852788
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t4,4,error,D,8.227566843,large,lightweight_large,True,policy_personal,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,100,100,0,100,0.6384910054646055,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,,False,,,technical_failure,False,0.002632807,0.374722,7.547382,7.995263749,0.002632807,0.374722,7.547382,7.995263749,0,0,0,0,0.005893207,0.033400774,0.015695081,8.077000101,,0.008315554,0.009842856,,0.07741927
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t1,1,ok,D,11.571694554,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,65,65,0,65,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,partial,False,9.077617017,0.445431,1.784473,11.322826288,9.077617017,0.445431,1.784473,11.322826288,0,0,0,0,0.004497647,0.041892998,0.020499789,11.401626649,,0.007606018,0.015922243,,0.07964921
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t2,2,ok,D,2.381785009,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,75,75,0,75,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,generation,False,False,fixed_generator,,complete,True,0.002528832,0.095344,2.017451,2.130101428,0.002528832,0.095344,2.017451,2.130101428,0,0,0,0,0.004524464,0.035032028,0.01979961,2.213163236,,0.010371283,0.01275098,,0.086143408
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t3,3,ok,D,3.134140412,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,105,105,0,105,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,incorrect,False,0.002877565,0.120586,2.749495,2.889076544,0.002877565,0.120586,2.749495,2.889076544,0,0,0,0,0.006215263,0.039976186,0.012903442,2.973487953,,0.007120078,0.019962096,,0.074475394
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t4,4,ok,D,2.822186766,small,fixed_generator,True,policy_personal,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,91,91,0,91,1.0,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,generation,False,False,fixed_generator,,partial,False,0.001831808,0.106691,2.411122,2.595496711,0.001831808,0.106691,2.411122,2.595496711,0,0,0,0,0.005682317,0.033670331,0.015706749,2.670734858,,0.007885326,0.012620138,,0.075887047
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t1,1,ok,D,45.134750134,large,lightweight_large,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,46,46,0,46,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,complete,True,24.925114556,0.777754,19.210321,44.938985119,24.925114556,0.777754,19.210321,44.938985119,0,0,0,0,0.005007484,0.0264958,0.031126138,45.033714193,0.025170365,0.007259294,0.00597686,,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t2,2,ok,D,23.710938749,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,59,59,13,72,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,memory_selector,False,False,,,incorrect,False,0.005282324,1.856424,21.449574,23.471548514,0.002169753,0.498837,15.600185,16.200445087,0.003112571,1.357587,5.849389,7.271103427,0.007748283,0.021959727,0.033992957,16.287378948,,0.013736053,0.005114904,7.341007877,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t3,3,ok,E,23.655082447,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,26,26,13,39,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,,,incorrect,False,0.005317097,3.148999,20.084451,23.422397461,0.00307534,0.481096,16.523692,17.098974317,0.002241757,2.667903,3.560759,6.323423144,0.00453842,0.021036953,0.031359845,17.171702524,,0.015841051,0.005356865,6.405246789,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t4,4,ok,E,13.569767068,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,1,1,25,25,13,38,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,memory_selector,False,False,,,incorrect,False,9.601033889,1.506264,1.784798,13.075197161,9.597621274,0.493082,0.690485,10.810406302,0.003412615,1.013182,1.094313,2.264790859,0.004363612,0.021348238,0.031203564,10.906229058,0.228079008,0.017601641,0.004866731,2.356075216,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t1,1,ok,D,61.996477041,large,fixed_generator,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,46,46,0,46,0.5886331604106347,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,complete,True,27.711938806,0.900684,32.18125,60.834804898,27.711938806,0.900684,32.18125,60.834804898,0,0,0,0,0.005985159,0.266366048,0.477630321,61.231660184,,0.008576602,0.006258727,,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t2,2,ok,D,36.073090316,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,59,59,13,72,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,memory_selector,False,False,fixed_generator,,incorrect,False,0.00408554,1.9075890000000002,33.740231,35.863700551,0.001938213,0.572083,29.842359,30.568839127,0.002147327,1.335506,3.897872,5.294861424,0.005652641,0.022280661,0.018539925,30.644262146,,0.014335383,0.00631406,5.3617055,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t3,3,ok,E,12.658265436,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,26,26,13,39,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,incorrect,False,0.004664238,2.695498,9.551464,12.438258521,0.001817547,0.45838,2.948478,3.503514114,0.002846691,2.237118,6.602986,8.934744407,0.004177043,0.020157239,0.022009722,3.581994136,,0.01463316,0.00572128,9.009572856,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t4,4,ok,E,11.719770929,large,fixed_generator,False,fixed_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,1,1,28,28,13,41,0.5886331604106347,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,memory_selector,False,False,fixed_generator,,incorrect,False,0.005231367000000001,2.810574,8.463427,11.49775642,0.002306048,0.488347,6.950938,7.561137206,0.002925319,2.322227,1.512489,3.936619214,0.003545094,0.022764764,0.01970668,7.641674921,,0.018227651,0.005280805,4.008571014,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t1,1,ok,D,30.138891913,large,lightweight_large,False,policy_general,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,46,46,0,46,0.5646784411073155,[],"[""qwen3:1.7b""]",cold_start,,,False,False,generation,False,False,,,complete,True,24.975271041,0.846015,4.115067,29.954239892,24.975271041,0.846015,4.115067,29.954239892,0,0,0,0,0.005384613,0.031321232,0.014240906,30.051488629,0.023851623,0.006464102,0.006140808,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t2,2,ok,D,6.541204801,large,lightweight_large,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,85,85,0,85,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,generation,False,False,,,incorrect,False,0.002749944,0.54067,5.835895,6.398094217,0.002749944,0.54067,5.835895,6.398094217,0,0,0,0,0.00376872,0.02651889,0.01574884,6.48267082,,0.008076337,0.004421194,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t3,3,ok,E,2.569664945,large,lightweight_resident,False,resident_model,qwen3:1.7b,"[""qwen3:1.7b""]",1,1,0,1,26,26,0,26,0.5646784411073155,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,generation,False,False,,,incorrect,False,0.002901315,0.490396,1.901435,2.420927651,0.002901315,0.490396,1.901435,2.420927651,0,0,0,0,0.004842,0.023556084,0.013526039,2.514946083,,0.006929289,0.00586545,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t4,4,ok,E,10.863960954,small,lightweight_small,False,resident_model,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,25,25,0,25,1.0,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,True,False,generation,False,False,,,incorrect,False,9.396767627,0.430381,0.658145,10.511520481,9.396767627,0.430381,0.658145,10.511520481,0,0,0,0,0.004719168,0.021687137,0.017284227,10.617012367,0.190404476,0.007989663,0.004863916,,
ro_ddee_1_r1_small,ro_ddee_1,DDEE,small,1,ro_ddee_1_t1,1,ok,D,11.512345242,small,fixed_generator,False,policy_general,qwen3:0.6b,"[""qwen3:0.6b""]",1,1,0,1,50,50,0,50,1.0,[],"[""qwen3:0.6b""]",cold_start,,,False,False,generation,False,False,fixed_generator,,complete,True,9.650651809,0.438023,1.240986,11.348751847,9.650651809,0.438023,1.240986,11.348751847,0,0,0,0,0.007512547,0.030963563,0.023901642,11.436128539,,0.007409204,0.006429747,,
