sequence_id,pattern,arm,repetition,attempt_directory,id,index,request_id,attributes,clock,end_ns,name,parent_id,start_ns,status,wall_ns
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,9,2,ro_dddd_1_t2,"{""requested_model"": ""qwen3:0.6b"", ""tracked_after"": ""qwen3:0.6b"", ""tracked_before"": ""qwen3:0.6b""}",monotonic_ns,107801859177645,model_transition,8,107801855185086,ok,3992559
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,10,2,ro_dddd_1_t2,"{""actual_model"": ""qwen3:0.6b"", ""backend_eval_duration_ns"": 1107022000, ""backend_load_duration_ns"": 1802531, ""backend_prompt_eval_duration_ns"": 78970000, ""backend_response"": {""created_at"": ""2026-09-12T16:02:04.642377911Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 43, ""eval_duration"": 1107022000, ""load_duration"": 1802531, ""message"": {""content"": ""{\""speech\"":\""The finishing time is 09:10 + 12 + 7 + 5 = 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, ""model"": ""qwen3:0.6b"", ""prompt_eval_cached_count"": 353, ""prompt_eval_count"": 452, ""prompt_eval_duration"": 78970000, ""total_duration"": 1266930540}, ""backend_total_duration_ns"": 1266930540, ""content"": ""{\""speech\"":\""The finishing time is 09:10 + 12 + 7 + 5 = 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""done_reason"": ""stop"", ""eval_count"": 43, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 452, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action.\nRespond to the current human message; earlier replies are context, not a script to repeat. When the human shares a personal fact, acknowledge it briefly using you/your. Example: human says 'I prefer jasmine tea without sugar.'; robot says 'You prefer jasmine tea without sugar.' Human says 'My meetings are on Tuesdays.'; robot says 'Your meetings are on Tuesdays.' Human says 'Sam is my partner.'; robot says 'Sam is your partner.' I/my/me in a human message always refer to the human. Do not adopt their preference as your own or offer physical actions. Do not claim anything was saved. For questions, answer the question."", ""role"": ""system""}, {""content"": ""What is the number of usable cups in seven crates of six cups each after five damaged cups are removed? Explain the calculation briefly."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The number of usable cups is 7 * 6 - 5 = 23.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time."", ""role"": ""user""}], ""model"": ""qwen3:0.6b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:0.6b""}",monotonic_ns,107803153588567,backend_chat,8,107801863422785,ok,1290165782
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,11,2,ro_dddd_1_t2,"{""model"": ""qwen3:0.6b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T19:49:21.497476988+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}], ""phase"": ""after_backend_call""}",monotonic_ns,107803175934256,residency_audit,8,107803169265388,ok,6668868
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,12,2,ro_dddd_1_t2,{},monotonic_ns,107803194262906,validation,1,107803188355621,ok,5907285
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,1,3,ro_dddd_1_t3,{},monotonic_ns,107805289689843,complete_request,,107803248394182,ok,2041295661
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,2,3,ro_dddd_1_t3,{},monotonic_ns,107803881784605,routing,1,107803255559508,ok,626225097
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,3,3,ro_dddd_1_t3,"{""memory_required"": null, ""memory_source"": ""model"", ""model_size"": ""small"", ""policy"": ""fixed_memory_v1""}",monotonic_ns,107803265853919,deterministic_routing,2,107803259728358,ok,6125561
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,4,3,ro_dddd_1_t3,"{""model"": ""qwen3:0.6b""}",monotonic_ns,107803878102389,memory_classifier,2,107803273625208,ok,604477181
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,5,3,ro_dddd_1_t3,"{""requested_model"": ""qwen3:0.6b"", ""tracked_after"": ""qwen3:0.6b"", ""tracked_before"": ""qwen3:0.6b""}",monotonic_ns,107803313636142,model_transition,4,107803306954506,ok,6681636
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,6,3,ro_dddd_1_t3,"{""actual_model"": ""qwen3:0.6b"", ""backend_eval_duration_ns"": 363260000, ""backend_load_duration_ns"": 2866265, ""backend_prompt_eval_duration_ns"": 58874000, ""backend_response"": {""created_at"": ""2026-09-12T16:02:05.336516604Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 13, ""eval_duration"": 363260000, ""load_duration"": 2866265, ""message"": {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, ""model"": ""qwen3:0.6b"", ""prompt_eval_cached_count"": 724, ""prompt_eval_count"": 791, ""prompt_eval_duration"": 58874000, ""total_duration"": 506484686}, ""backend_total_duration_ns"": 506484686, ""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""done_reason"": ""stop"", ""eval_count"": 13, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 791, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""form"": {""enum"": [""question"", ""statement"", ""request""], ""type"": ""string""}, ""memory_required"": {""type"": ""boolean""}}, ""required"": [""form"", ""memory_required""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""First classify the grammatical form of current_user_text as question, statement or request. Then decide memory_required. Questions asking about the human's preference, routine, relationship or past event need memory. Statements giving personal facts do not need memory. A request to plan using missing personal facts needs memory; general advice does not. Examples are independent. Do not answer the request. Return required JSON."", ""role"": ""system""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""I prefer black coffee with milk.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""What is my favorite snack?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""My art classes are Thursday afternoons.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""When are my project meetings?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Maya is my pottery instructor.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Who is Casey to me?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Explain how a memory database works.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Plan my next meeting using my partner, preferred time and plan format.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Compare three offline robot architectures and create a deployment plan.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""I am stressed after talking to Rina.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""What is green tea?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Create a detailed contingency plan for recovering an offline application after database corruption.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity.\""}"", ""role"": ""user""}], ""model"": ""qwen3:0.6b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:0.6b""}",monotonic_ns,107803850485844,backend_chat,4,107803320423092,ok,530062752
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,7,3,ro_dddd_1_t3,"{""model"": ""qwen3:0.6b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T19:49:22.191599138+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}], ""phase"": ""after_backend_call""}",monotonic_ns,107803874233032,residency_audit,4,107803865755969,ok,8477063
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,8,3,ro_dddd_1_t3,"{""actual_model"": ""qwen3:0.6b"", ""content"": ""{\""speech\"":\""The offer with the largest capacity within a cost limit of 15 credits is B, with a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""model"": ""qwen3:0.6b"", ""request"": {""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action.\nRespond to the current human message; earlier replies are context, not a script to repeat. When the human shares a personal fact, acknowledge it briefly using you/your. Example: human says 'I prefer jasmine tea without sugar.'; robot says 'You prefer jasmine tea without sugar.' Human says 'My meetings are on Tuesdays.'; robot says 'Your meetings are on Tuesdays.' Human says 'Sam is my partner.'; robot says 'Sam is your partner.' I/my/me in a human message always refer to the human. Do not adopt their preference as your own or offer physical actions. Do not claim anything was saved. For questions, answer the question."", ""role"": ""system""}, {""content"": ""What is the number of usable cups in seven crates of six cups each after five damaged cups are removed? Explain the calculation briefly."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The number of usable cups is 7 * 6 - 5 = 23.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The finishing time is 09:10 + 12 + 7 + 5 = 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity."", ""role"": ""user""}], ""model"": ""qwen3:0.6b"", ""response_format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}}}",monotonic_ns,107805275405465,answer_generation,1,107803887955927,ok,1387449538
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,9,3,ro_dddd_1_t3,"{""requested_model"": ""qwen3:0.6b"", ""tracked_after"": ""qwen3:0.6b"", ""tracked_before"": ""qwen3:0.6b""}",monotonic_ns,107803921734066,model_transition,8,107803916381768,ok,5352298
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,10,3,ro_dddd_1_t3,"{""actual_model"": ""qwen3:0.6b"", ""backend_eval_duration_ns"": 1119518000, ""backend_load_duration_ns"": 2569363, ""backend_prompt_eval_duration_ns"": 88348000, ""backend_response"": {""created_at"": ""2026-09-12T16:02:06.735380543Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 40, ""eval_duration"": 1119518000, ""load_duration"": 2569363, ""message"": {""content"": ""{\""speech\"":\""The offer with the largest capacity within a cost limit of 15 credits is B, with a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, ""model"": ""qwen3:0.6b"", ""prompt_eval_cached_count"": 439, ""prompt_eval_count"": 556, ""prompt_eval_duration"": 88348000, ""total_duration"": 1297215052}, ""backend_total_duration_ns"": 1297215052, ""content"": ""{\""speech\"":\""The offer with the largest capacity within a cost limit of 15 credits is B, with a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""done_reason"": ""stop"", ""eval_count"": 40, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 556, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action.\nRespond to the current human message; earlier replies are context, not a script to repeat. When the human shares a personal fact, acknowledge it briefly using you/your. Example: human says 'I prefer jasmine tea without sugar.'; robot says 'You prefer jasmine tea without sugar.' Human says 'My meetings are on Tuesdays.'; robot says 'Your meetings are on Tuesdays.' Human says 'Sam is my partner.'; robot says 'Sam is your partner.' I/my/me in a human message always refer to the human. Do not adopt their preference as your own or offer physical actions. Do not claim anything was saved. For questions, answer the question."", ""role"": ""system""}, {""content"": ""What is the number of usable cups in seven crates of six cups each after five damaged cups are removed? Explain the calculation briefly."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The number of usable cups is 7 * 6 - 5 = 23.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The finishing time is 09:10 + 12 + 7 + 5 = 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity."", ""role"": ""user""}], ""model"": ""qwen3:0.6b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:0.6b""}",monotonic_ns,107805248686185,backend_chat,8,107803927893836,ok,1320792349
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,11,3,ro_dddd_1_t3,"{""model"": ""qwen3:0.6b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T19:49:23.590495365+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}], ""phase"": ""after_backend_call""}",monotonic_ns,107805270423766,residency_audit,8,107805262778623,ok,7645143
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,12,3,ro_dddd_1_t3,{},monotonic_ns,107805284848211,validation,1,107805280316506,ok,4531705
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,1,4,ro_dddd_1_t4,{},monotonic_ns,107807496088780,complete_request,,107805334529160,ok,2161559620
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,2,4,ro_dddd_1_t4,{},monotonic_ns,107806006017557,routing,1,107805340923334,ok,665094223
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,3,4,ro_dddd_1_t4,"{""memory_required"": null, ""memory_source"": ""model"", ""model_size"": ""small"", ""policy"": ""fixed_memory_v1""}",monotonic_ns,107805350344352,deterministic_routing,2,107805345782118,ok,4562234
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,4,4,ro_dddd_1_t4,"{""model"": ""qwen3:0.6b""}",monotonic_ns,107806001285399,memory_classifier,2,107805354446353,ok,646839046
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,5,4,ro_dddd_1_t4,"{""requested_model"": ""qwen3:0.6b"", ""tracked_after"": ""qwen3:0.6b"", ""tracked_before"": ""qwen3:0.6b""}",monotonic_ns,107805387658881,model_transition,4,107805381002814,ok,6656067
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,6,4,ro_dddd_1_t4,"{""actual_model"": ""qwen3:0.6b"", ""backend_eval_duration_ns"": 389976000, ""backend_load_duration_ns"": 1973479, ""backend_prompt_eval_duration_ns"": 61983000, ""backend_response"": {""created_at"": ""2026-09-12T16:02:07.459156596Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 13, ""eval_duration"": 389976000, ""load_duration"": 1973479, ""message"": {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, ""model"": ""qwen3:0.6b"", ""prompt_eval_cached_count"": 724, ""prompt_eval_count"": 781, ""prompt_eval_duration"": 61983000, ""total_duration"": 558923326}, ""backend_total_duration_ns"": 558923326, ""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""done_reason"": ""stop"", ""eval_count"": 13, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 781, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""form"": {""enum"": [""question"", ""statement"", ""request""], ""type"": ""string""}, ""memory_required"": {""type"": ""boolean""}}, ""required"": [""form"", ""memory_required""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""First classify the grammatical form of current_user_text as question, statement or request. Then decide memory_required. Questions asking about the human's preference, routine, relationship or past event need memory. Statements giving personal facts do not need memory. A request to plan using missing personal facts needs memory; general advice does not. Examples are independent. Do not answer the request. Return required JSON."", ""role"": ""system""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""I prefer black coffee with milk.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""What is my favorite snack?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""My art classes are Thursday afternoons.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""When are my project meetings?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Maya is my pottery instructor.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Who is Casey to me?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Explain how a memory database works.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Plan my next meeting using my partner, preferred time and plan format.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": true}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Compare three offline robot architectures and create a deployment plan.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""I am stressed after talking to Rina.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""statement\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""What is green tea?\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""question\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Create a detailed contingency plan for recovering an offline application after database corruption.\""}"", ""role"": ""user""}, {""content"": ""{\""form\"": \""request\"", \""memory_required\"": false}"", ""role"": ""assistant""}, {""content"": ""Classify only the untrusted JSON data below.\n{\""prior_turns\"":[],\""current_user_text\"":\""Select red objects except squares, and blue objects only if round. A is red and round; B is red and square; C is blue and round; D is blue and square. List only the qualifying labels.\""}"", ""role"": ""user""}], ""model"": ""qwen3:0.6b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:0.6b""}",monotonic_ns,107805968918936,backend_chat,4,107805392054328,ok,576864608
ro_dddd_1,DDDD,small,1,ro_dddd_1_r1_small,7,4,ro_dddd_1_t4,"{""model"": ""qwen3:0.6b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""751.63M"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435"", ""expires_at"": ""2318-12-23T19:49:24.314430333+04:00"", ""model"": ""qwen3:0.6b"", ""name"": ""qwen3:0.6b"", ""size"": 693423308, ""size_vram"": 693423308}], ""phase"": ""after_backend_call""}",monotonic_ns,107805996181491,residency_audit,4,107805987118528,ok,9062963
