sequence_id,pattern,arm,repetition,attempt_directory,id,index,request_id,attributes,clock,end_ns,name,parent_id,start_ns,status,wall_ns
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,10,1,ro_dddd_1_t1,{},monotonic_ns,112380099514073,validation,1,112380092193826,ok,7320247
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,1,2,ro_dddd_1_t2,{},monotonic_ns,112386971780173,complete_request,,112380147059115,ok,6824721058
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,2,2,ro_dddd_1_t2,{},monotonic_ns,112380166802311,routing,1,112380152876187,ok,13926124
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,3,2,ro_dddd_1_t2,"{""diagnostic"": true, ""reused_selector_metadata"": true}",monotonic_ns,112380162341494,routing_bypass,2,112380158006731,ok,4334763
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,4,2,ro_dddd_1_t2,"{""actual_model"": ""qwen3:1.7b"", ""content"": ""{\""speech\"":\""The task starts at 09:10. Task A takes 12 minutes, so it ends at 09:22. Task B takes 7 minutes, ending at 09:29. Task C takes 5 minutes, ending at 09:34. The finishing time is 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""model"": ""qwen3:1.7b"", ""request"": {""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""What is the number of usable cups in seven crates of six cups each after five damaged cups are removed? Explain the calculation briefly."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""There are 7 crates × 6 cups = 42 cups total. After 5 damaged cups are removed, 42 - 5 = 37 usable cups.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""response_format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}}}",monotonic_ns,112386955841092,answer_generation,1,112380172590102,ok,6783250990
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,5,2,ro_dddd_1_t2,"{""requested_model"": ""qwen3:1.7b"", ""tracked_after"": ""qwen3:1.7b"", ""tracked_before"": ""qwen3:1.7b""}",monotonic_ns,112380207157032,model_transition,4,112380202113628,ok,5043404
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,6,2,ro_dddd_1_t2,"{""actual_model"": ""qwen3:1.7b"", ""backend_eval_duration_ns"": 6216154000, ""backend_load_duration_ns"": 2671357, ""backend_prompt_eval_duration_ns"": 405750000, ""backend_response"": {""created_at"": ""2026-09-12T17:18:28.41102953Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 88, ""eval_duration"": 6216154000, ""load_duration"": 2671357, ""message"": {""content"": ""{\""speech\"":\""The task starts at 09:10. Task A takes 12 minutes, so it ends at 09:22. Task B takes 7 minutes, ending at 09:29. Task C takes 5 minutes, ending at 09:34. The finishing time is 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, ""model"": ""qwen3:1.7b"", ""prompt_eval_cached_count"": 192, ""prompt_eval_count"": 442, ""prompt_eval_duration"": 405750000, ""total_duration"": 6690175243}, ""backend_total_duration_ns"": 6690175243, ""content"": ""{\""speech\"":\""The task starts at 09:10. Task A takes 12 minutes, so it ends at 09:22. Task B takes 7 minutes, ending at 09:29. Task C takes 5 minutes, ending at 09:34. The finishing time is 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""done_reason"": ""stop"", ""eval_count"": 88, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 442, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""What is the number of usable cups in seven crates of six cups each after five damaged cups are removed? Explain the calculation briefly."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""There are 7 crates × 6 cups = 42 cups total. After 5 damaged cups are removed, 42 - 5 = 37 usable cups.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:1.7b""}",monotonic_ns,112386924580270,backend_chat,4,112380213268775,ok,6711311495
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,7,2,ro_dddd_1_t2,"{""model"": ""qwen3:1.7b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:05:45.266044996+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1059145646}], ""phase"": ""after_backend_call""}",monotonic_ns,112386950901405,residency_audit,4,112386942314923,ok,8586482
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,8,2,ro_dddd_1_t2,{},monotonic_ns,112386967058864,validation,1,112386962219182,ok,4839682
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,1,3,ro_dddd_1_t3,{},monotonic_ns,112390922191834,complete_request,,112387014654368,ok,3907537466
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,2,3,ro_dddd_1_t3,{},monotonic_ns,112387041963389,routing,1,112387021231316,ok,20732073
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,3,3,ro_dddd_1_t3,"{""diagnostic"": true, ""reused_selector_metadata"": true}",monotonic_ns,112387032245463,routing_bypass,2,112387025345908,ok,6899555
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,4,3,ro_dddd_1_t3,"{""actual_model"": ""qwen3:1.7b"", ""content"": ""{ \""speech\"": \""The largest capacity offer within the cost limit is B, which costs 15 credits and has a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[] }"", ""model"": ""qwen3:1.7b"", ""request"": {""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The task starts at 09:10. Task A takes 12 minutes, so it ends at 09:22. Task B takes 7 minutes, ending at 09:29. Task C takes 5 minutes, ending at 09:34. The finishing time is 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""response_format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}}}",monotonic_ns,112390906318549,answer_generation,1,112387048491054,ok,3857827495
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,5,3,ro_dddd_1_t3,"{""requested_model"": ""qwen3:1.7b"", ""tracked_after"": ""qwen3:1.7b"", ""tracked_before"": ""qwen3:1.7b""}",monotonic_ns,112387083880804,model_transition,4,112387077791975,ok,6088829
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,6,3,ro_dddd_1_t3,"{""actual_model"": ""qwen3:1.7b"", ""backend_eval_duration_ns"": 3134167000, ""backend_load_duration_ns"": 1812148, ""backend_prompt_eval_duration_ns"": 527768000, ""backend_response"": {""created_at"": ""2026-09-12T17:18:32.367683438Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 43, ""eval_duration"": 3134167000, ""load_duration"": 1812148, ""message"": {""content"": ""{ \""speech\"": \""The largest capacity offer within the cost limit is B, which costs 15 credits and has a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[] }"", ""role"": ""assistant""}, ""model"": ""qwen3:1.7b"", ""prompt_eval_cached_count"": 192, ""prompt_eval_count"": 505, ""prompt_eval_duration"": 527768000, ""total_duration"": 3769027058}, ""backend_total_duration_ns"": 3769027058, ""content"": ""{ \""speech\"": \""The largest capacity offer within the cost limit is B, which costs 15 credits and has a capacity of 9.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[] }"", ""done_reason"": ""stop"", ""eval_count"": 43, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 505, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""A packing job starts at 09:10. Task A takes 12 minutes, task B takes 7 minutes after A, and task C takes 5 minutes after B. Calculate the finishing time."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The task starts at 09:10. Task A takes 12 minutes, so it ends at 09:22. Task B takes 7 minutes, ending at 09:29. Task C takes 5 minutes, ending at 09:34. The finishing time is 09:34.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:1.7b""}",monotonic_ns,112390880513856,backend_chat,4,112387089766903,ok,3790746953
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,7,3,ro_dddd_1_t3,"{""model"": ""qwen3:1.7b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:05:49.22276646+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1059145646}], ""phase"": ""after_backend_call""}",monotonic_ns,112390902029741,residency_audit,4,112390896203357,ok,5826384
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,8,3,ro_dddd_1_t3,{},monotonic_ns,112390918061882,validation,1,112390912872903,ok,5188979
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,1,4,ro_dddd_1_t4,{},monotonic_ns,112394090317614,complete_request,,112390967613187,ok,3122704427
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,2,4,ro_dddd_1_t4,{},monotonic_ns,112390992223169,routing,1,112390975821603,ok,16401566
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,3,4,ro_dddd_1_t4,"{""diagnostic"": true, ""reused_selector_metadata"": true}",monotonic_ns,112390985962748,routing_bypass,2,112390981672852,ok,4289896
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,4,4,ro_dddd_1_t4,"{""actual_model"": ""qwen3:1.7b"", ""content"": ""{ \""speech\"": \""The qualifying labels are A (red, round) and C (blue, round).\"", \""gesture_id\"": \""NO_ACTION\"", \""memory_used\"": [] }"", ""model"": ""qwen3:1.7b"", ""request"": {""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The largest capacity offer within the cost limit is C, which costs 14 credits and has a capacity of 8.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""Select red objects except squares, and blue objects only if round. A is red and round; B is red and square; C is blue and round; D is blue and square. List only the qualifying labels.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""response_format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}}}",monotonic_ns,112394075643425,answer_generation,1,112390999968138,ok,3075675287
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,5,4,ro_dddd_1_t4,"{""requested_model"": ""qwen3:1.7b"", ""tracked_after"": ""qwen3:1.7b"", ""tracked_before"": ""qwen3:1.7b""}",monotonic_ns,112391037155795,model_transition,4,112391031872284,ok,5283511
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,6,4,ro_dddd_1_t4,"{""actual_model"": ""qwen3:1.7b"", ""backend_eval_duration_ns"": 2397856000, ""backend_load_duration_ns"": 2677373, ""backend_prompt_eval_duration_ns"": 491589000, ""backend_response"": {""created_at"": ""2026-09-12T17:18:35.535543543Z"", ""done"": true, ""done_reason"": ""stop"", ""eval_count"": 38, ""eval_duration"": 2397856000, ""load_duration"": 2677373, ""message"": {""content"": ""{ \""speech\"": \""The qualifying labels are A (red, round) and C (blue, round).\"", \""gesture_id\"": \""NO_ACTION\"", \""memory_used\"": [] }"", ""role"": ""assistant""}, ""model"": ""qwen3:1.7b"", ""prompt_eval_cached_count"": 192, ""prompt_eval_count"": 456, ""prompt_eval_duration"": 491589000, ""total_duration"": 2984645693}, ""backend_total_duration_ns"": 2984645693, ""content"": ""{ \""speech\"": \""The qualifying labels are A (red, round) and C (blue, round).\"", \""gesture_id\"": \""NO_ACTION\"", \""memory_used\"": [] }"", ""done_reason"": ""stop"", ""eval_count"": 38, ""overlaps"": ""answer_generation or classifier; backend durations overlap this wall span"", ""prompt_eval_count"": 456, ""request"": {""format"": {""additionalProperties"": false, ""properties"": {""gesture_id"": {""enum"": [""NO_ACTION""], ""type"": ""string""}, ""memory_used"": {""description"": ""Machine-only selector values for every supplied fact used. Leave empty when no supplied record is relevant."", ""items"": {""type"": ""string""}, ""maxItems"": 0, ""type"": ""array""}, ""speech"": {""description"": ""Answer prose only. Put selector values exclusively in memory_used; never add parenthetical provenance. Compare dates directly. Never claim a physical action occurred."", ""maxLength"": 1200, ""minLength"": 1, ""type"": ""string""}}, ""required"": [""speech"", ""gesture_id"", ""memory_used""], ""type"": ""object""}, ""keep_alive"": -1, ""messages"": [{""content"": ""You are a concise, friendly assistant running fully offline on a household companion robot. Be honest about uncertainty and never claim that a physical action occurred.\n\nReturn only JSON fields speech, gesture_id, memory_used. Answer ordinary informational and planning requests now, including offline. Assume reasonable missing details; do not refuse for missing details/access. Compare, recommend, plan. gesture_id must be \""NO_ACTION\"". No verified personal-memory records were supplied for this turn, so memory_used must be an empty array. Start with the answer itself. Do not merely say what you can or will do; include the requested reasoning and plan now. Human facts use \""you\""/\""your\""; never copy \""the user\"" or use robot \""I\""/\""my\"". Never invent personal time/date/name/relationship beyond request/memory. Complete JSON in at most 80 speech words. Speech must not say or imply that you performed a physical action."", ""role"": ""system""}, {""content"": ""Choose the offer with the largest capacity within a cost limit of 15 credits: A costs 12 with capacity 7; B costs 15 with capacity 9; C costs 14 with capacity 8. Give the offer and capacity."", ""role"": ""user""}, {""content"": ""{\""speech\"":\""The largest capacity offer within the cost limit is C, which costs 14 credits and has a capacity of 8.\"",\""gesture_id\"":\""NO_ACTION\"",\""memory_used\"":[]}"", ""role"": ""assistant""}, {""content"": ""APPLICATION_REQUEST=\""Select red objects except squares, and blue objects only if round. A is red and round; B is red and square; C is blue and round; D is blue and square. List only the qualifying labels.\""\nRESPONSE_RULE=Complete APPLICATION_REQUEST now; start with the answer. Use one line of plain spoken English: no LaTeX, backslashes or line breaks. Aim for at most 80 speech words. Match requested format, counts and constraints. Use concrete details, not promises to provide details later. Check that your conclusion follows from your explanation; correct false premises. State uncertainty when facts are missing. Never invent settings, resources, guarantees or completed actions. Do not speak JSON field names, memory selectors or provenance."", ""role"": ""user""}], ""model"": ""qwen3:1.7b"", ""options"": {""num_ctx"": 2048, ""num_predict"": 192, ""seed"": 42, ""temperature"": 0.0}, ""stream"": false, ""think"": false}, ""requested_model"": ""qwen3:1.7b""}",monotonic_ns,112394048680951,backend_chat,4,112391041925714,ok,3006755237
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,7,4,ro_dddd_1_t4,"{""model"": ""qwen3:1.7b"", ""models"": [{""context_length"": 2048, ""details"": {""families"": [""qwen3""], ""family"": ""qwen3"", ""format"": ""gguf"", ""parameter_size"": ""2.0B"", ""parent_model"": """", ""quantization_level"": ""Q4_K_M""}, ""digest"": ""8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7"", ""expires_at"": ""2318-12-23T21:05:52.390595011+04:00"", ""model"": ""qwen3:1.7b"", ""name"": ""qwen3:1.7b"", ""size"": 1658826259, ""size_vram"": 1059145646}], ""phase"": ""after_backend_call""}",monotonic_ns,112394070374507,residency_audit,4,112394063535084,ok,6839423
ro_dddd_1,DDDD,replay,2,ro_dddd_1_r2_replay,8,4,ro_dddd_1_t4,{},monotonic_ns,112394085982788,validation,1,112394080121170,ok,5861618
ro_dddd_1,DDDD,small,2,ro_dddd_1_r2_small,1,1,ro_dddd_1_t1,{},monotonic_ns,112332671456470,complete_request,,112322059111969,ok,10612344501
ro_dddd_1,DDDD,small,2,ro_dddd_1_r2_small,2,1,ro_dddd_1_t1,{},monotonic_ns,112322092378381,routing,1,112322067570675,ok,24807706
ro_dddd_1,DDDD,small,2,ro_dddd_1_r2_small,3,1,ro_dddd_1_t1,"{""memory_required"": false, ""memory_source"": ""policy_general"", ""model_size"": ""small"", ""policy"": ""fixed_memory_v1""}",monotonic_ns,112322087451075,deterministic_routing,2,112322073294339,ok,14156736
